nation,year,n_rows,n_air_time_valid,n_air_time_zero,n_air_time_null,n_ramp_valid,n_ramp_zero,n_ramp_null,dep_total,median_departures,dep_home0,share_air_time_valid,share_air_time_zero,share_air_time_null,share_ramp_valid,share_ramp_zero,share_ramp_null,share_dep_home0,covid_flag,match_sensitive,gate_g6_pass
GB,1990,1546,0,1546,0,0,1546,0,21966.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,1991,1342,0,1342,0,0,1342,0,19565.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,1992,1197,0,1197,0,0,1197,0,21684.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,1993,1151,0,1151,0,0,1151,0,23644.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,1994,1233,0,1233,0,0,1233,0,26550.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,1995,1449,0,1449,0,0,1449,0,27968.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,1996,1756,0,1756,0,0,1756,0,30111.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,1997,1777,0,1777,0,0,1777,0,33065.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,1998,1547,0,1547,0,0,1547,0,36029.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,1999,1396,0,1396,0,0,1396,0,36706.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2000,1362,0,1362,0,0,1362,0,38270.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2001,1282,0,1282,0,0,1282,0,36364.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2002,1120,0,1120,0,0,1120,0,36459.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2003,1178,0,1178,0,0,1178,0,37817.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2004,1157,0,1157,0,0,1157,0,38939.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2005,1108,0,1108,0,0,1108,0,39320.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2006,1123,0,1123,0,0,1123,0,40034.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2007,1167,0,1167,0,0,1167,0,41960.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2008,1204,0,1204,0,0,1204,0,41665.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2009,1159,0,1159,0,0,1159,0,38220.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2010,1208,0,1208,0,0,1208,0,36849.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2011,1461,0,1461,0,0,1461,0,40061.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2012,1656,0,1656,0,0,1656,0,40881.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2013,1662,0,1662,0,0,1662,0,41578.0,25.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2014,1769,0,1769,0,0,1769,0,42803.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2015,1767,0,1767,0,0,1767,0,45104.0,26.0,771.0,0.0,1.0,0.0,0.0,1.0,0.0,0.017093827598439162,False,False,False
GB,2016,1748,0,1748,0,0,1748,0,47700.0,27.0,1895.0,0.0,1.0,0.0,0.0,1.0,0.0,0.039727463312368975,False,False,False
GB,2017,1896,0,1896,0,0,1896,0,49103.0,26.0,3904.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07950634380791398,False,False,False
GB,2018,2140,0,2140,0,0,2140,0,54241.0,24.0,6174.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11382533507863056,False,False,False
GB,2019,1930,0,1930,0,0,1930,0,49305.0,24.0,292.0,0.0,1.0,0.0,0.0,1.0,0.0,0.005922320251495791,False,False,False
GB,2020,874,0,874,0,0,874,0,16021.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
GB,2021,763,0,763,0,0,763,0,13979.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
GB,2022,1754,0,1754,0,0,1754,0,39252.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2023,2133,0,2133,0,0,2133,0,46005.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2024,2104,0,2104,0,0,2104,0,47569.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GB,2025,2304,0,2304,0,0,2304,0,47897.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,1990,24,0,24,0,0,24,0,586.0,27.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,1991,24,0,24,0,0,24,0,516.0,20.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,1992,34,0,34,0,0,34,0,714.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,1993,39,0,39,0,0,39,0,788.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,1994,43,0,43,0,0,43,0,664.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,1995,48,0,48,0,0,48,0,661.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,1996,48,0,48,0,0,48,0,674.0,10.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,1997,48,0,48,0,0,48,0,722.0,10.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,1998,49,0,49,0,0,49,0,708.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,1999,52,0,52,0,0,52,0,749.0,10.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,2000,55,0,55,0,0,55,0,987.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,2001,44,0,44,0,0,44,0,807.0,15.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,2002,28,0,28,0,0,28,0,536.0,19.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,2003,25,0,25,0,0,25,0,579.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,2004,25,0,25,0,0,25,0,617.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,2005,24,0,24,0,0,24,0,658.0,28.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,2006,25,0,25,0,0,25,0,658.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,2007,24,0,24,0,0,24,0,702.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,2008,24,0,24,0,0,24,0,706.0,30.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
GR,2009,18,0,18,0,0,18,0,510.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,1990,24,0,24,0,0,24,0,572.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,1991,24,0,24,0,0,24,0,628.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,1992,24,0,24,0,0,24,0,732.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,1993,26,0,26,0,0,26,0,741.0,30.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,1994,24,0,24,0,0,24,0,738.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,1995,24,0,24,0,0,24,0,730.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,1996,36,0,36,0,0,36,0,1072.0,30.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,1997,48,0,48,0,0,48,0,1460.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,1998,98,0,98,0,0,98,0,3373.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,1999,116,0,116,0,0,116,0,3724.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2000,104,0,104,0,0,104,0,3488.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2001,121,0,121,0,0,121,0,3483.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2002,126,0,126,0,0,126,0,3597.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2003,105,0,105,0,0,105,0,2841.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2004,114,0,114,0,0,114,0,3413.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2005,184,0,184,0,0,184,0,5431.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2006,180,0,180,0,0,180,0,5824.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2007,169,0,169,0,0,169,0,5975.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2008,179,0,179,0,0,179,0,6143.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2009,125,0,125,0,0,125,0,4950.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2010,111,0,111,0,0,111,0,5318.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2011,124,0,124,0,0,124,0,6083.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2012,134,0,134,0,0,134,0,6977.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2013,138,0,138,0,0,138,0,6939.0,57.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2014,164,0,164,0,0,164,0,8277.0,35.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2015,163,0,163,0,0,163,0,8679.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2016,206,0,206,0,0,206,0,9261.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2017,233,0,233,0,0,233,0,9788.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2018,275,0,275,0,0,275,0,11826.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2019,299,0,299,0,0,299,0,11327.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2020,109,0,109,0,0,109,0,2517.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
HK,2021,76,0,76,0,0,76,0,1596.0,15.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
HK,2022,83,0,83,0,0,83,0,1225.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2023,126,0,126,0,0,126,0,3944.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2024,205,0,205,0,0,205,0,5833.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HK,2025,254,0,254,0,0,254,0,7793.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,1993,16,0,16,0,0,16,0,356.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,1994,24,0,24,0,0,24,0,614.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,1995,24,0,24,0,0,24,0,634.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,1996,22,0,22,0,0,22,0,572.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,1997,24,0,24,0,0,24,0,640.0,29.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,1998,24,0,24,0,0,24,0,668.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,1999,24,0,24,0,0,24,0,625.0,28.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,2000,24,0,24,0,0,24,0,650.0,28.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,2001,24,0,24,0,0,24,0,544.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,2002,24,0,24,0,0,24,0,540.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,2003,24,0,24,0,0,24,0,512.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,2004,24,0,24,0,0,24,0,572.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,2005,24,0,24,0,0,24,0,534.0,25.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,2006,24,0,24,0,0,24,0,524.0,24.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,2007,31,0,31,0,0,31,0,480.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
HU,2008,2,0,2,0,0,2,0,46.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
ID,1990,24,0,24,0,0,24,0,396.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
ID,1991,24,0,24,0,0,24,0,382.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
ID,1992,28,0,28,0,0,28,0,417.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
ID,1993,40,0,40,0,0,40,0,407.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
ID,1994,67,0,67,0,0,67,0,812.0,9.0,381.0,0.0,1.0,0.0,0.0,1.0,0.0,0.46921182266009853,False,False,False
ID,1995,99,0,99,0,0,99,0,2305.0,24.0,1783.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7735357917570499,False,False,False
ID,1996,68,0,68,0,0,68,0,1207.0,22.0,687.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5691797845898923,False,False,False
ID,1997,27,0,27,0,0,27,0,557.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
ID,1998,22,0,22,0,0,22,0,337.0,15.5,218.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6468842729970327,False,False,False
ID,1999,2,0,2,0,0,2,0,11.0,5.5,11.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
IE,1990,78,0,78,0,0,78,0,1475.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,1991,59,0,59,0,0,59,0,1173.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,1992,52,0,52,0,0,52,0,1306.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,1993,62,0,62,0,0,62,0,1283.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,1994,109,0,109,0,0,109,0,1801.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,1995,104,0,104,0,0,104,0,2214.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,1996,142,0,142,0,0,142,0,2746.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,1997,148,0,148,0,0,148,0,2961.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,1998,164,0,164,0,0,164,0,3376.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,1999,175,0,175,0,0,175,0,3875.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2000,239,0,239,0,0,239,0,4501.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2001,232,0,232,0,0,232,0,4856.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2002,131,0,131,0,0,131,0,3643.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2003,158,0,158,0,0,158,0,4238.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2004,180,0,180,0,0,180,0,4531.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2005,154,0,154,0,0,154,0,4450.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2006,124,0,124,0,0,124,0,4332.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2007,172,0,172,0,0,172,0,5002.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2008,213,0,213,0,0,213,0,5857.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2009,196,0,196,0,0,196,0,4883.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2010,160,0,160,0,0,160,0,4221.0,23.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2011,164,0,164,0,0,164,0,4428.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2012,162,0,162,0,0,162,0,4392.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2013,140,0,140,0,0,140,0,4413.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2014,160,0,160,0,0,160,0,5471.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2015,182,0,182,0,0,182,0,6258.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2016,218,0,218,0,0,218,0,7286.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2017,270,0,270,0,0,270,0,9571.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2018,322,0,322,0,0,322,0,9936.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2019,344,0,344,0,0,344,0,10588.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2020,144,0,144,0,0,144,0,3614.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
IE,2021,96,0,96,0,0,96,0,2703.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
IE,2022,308,0,308,0,0,308,0,10314.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2023,379,0,379,0,0,379,0,12415.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2024,424,0,424,0,0,424,0,12889.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IE,2025,472,0,472,0,0,472,0,14369.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,1990,1338,0,1338,0,0,1338,0,1338.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,1991,1409,0,1409,0,0,1409,0,1409.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,1992,1398,0,1398,0,0,1398,0,1399.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,1993,243,0,243,0,0,243,0,1280.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,1994,198,0,198,0,0,198,0,1275.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,1995,282,0,282,0,0,282,0,1491.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,1996,354,0,354,0,0,354,0,1623.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,1997,327,0,327,0,0,327,0,1687.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,1998,344,0,344,0,0,344,0,1937.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,1999,298,0,298,0,0,298,0,2045.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2000,284,0,284,0,0,284,0,2273.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2001,257,0,257,0,0,257,0,2060.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2002,179,0,179,0,0,179,0,2143.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2003,136,0,136,0,0,136,0,2140.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2004,154,0,154,0,0,154,0,2530.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2005,165,0,165,0,0,165,0,2746.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2006,205,0,205,0,0,205,0,2966.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2007,190,0,190,0,0,190,0,3033.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2008,142,0,142,0,0,142,0,2486.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2009,129,0,129,0,0,129,0,2207.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2010,122,0,122,0,0,122,0,2222.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2011,129,0,129,0,0,129,0,2230.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2012,127,0,127,0,0,127,0,2279.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2013,120,0,120,0,0,120,0,2307.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2014,118,0,118,0,0,118,0,2306.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2015,131,0,131,0,0,131,0,2470.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2016,165,0,165,0,0,165,0,2626.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2017,153,0,153,0,0,153,0,2709.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2018,192,0,192,0,0,192,0,3165.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2019,237,0,237,0,0,237,0,3406.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2020,115,0,115,0,0,115,0,908.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
IL,2021,142,0,142,0,0,142,0,1914.0,10.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
IL,2022,177,0,177,0,0,177,0,3301.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2023,209,0,209,0,0,209,0,3991.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2024,225,0,225,0,0,225,0,4717.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IL,2025,225,0,225,0,0,225,0,4345.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,1990,24,0,24,0,0,24,0,711.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,1991,24,0,24,0,0,24,0,706.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,1992,24,0,24,0,0,24,0,694.0,29.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,1993,20,0,20,0,0,20,0,571.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,1994,24,0,24,0,0,24,0,723.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,1995,24,0,24,0,0,24,0,720.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,1996,24,0,24,0,0,24,0,691.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,1997,43,0,43,0,0,43,0,992.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,1998,62,0,62,0,0,62,0,1170.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,1999,56,0,56,0,0,56,0,1142.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,2000,48,0,48,0,0,48,0,1044.0,21.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,2001,48,0,48,0,0,48,0,980.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,2002,50,0,50,0,0,50,0,1068.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,2003,74,0,74,0,0,74,0,1547.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
IN,2004,110,0,110,0,0,110,0,2286.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
