corridor,nation,year,n_rows,n_air_time_valid,n_air_time_zero,n_air_time_null,n_ramp_valid,n_ramp_zero,n_ramp_null,dep_total,median_departures,dep_home0,share_air_time_valid,share_air_time_zero,share_air_time_null,share_ramp_valid,share_ramp_zero,share_ramp_null,share_dep_home0,covid_flag,match_sensitive,gate_g6_pass,directions
useastasia,JP,2011,415,0,415,0,0,415,0,12397.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2012,418,0,418,0,0,418,0,13401.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2013,495,0,495,0,0,495,0,15457.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2014,515,0,515,0,0,515,0,17296.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2015,560,0,560,0,0,560,0,18412.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2016,625,0,625,0,0,625,0,19699.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2017,640,0,640,0,0,640,0,20405.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2018,662,0,662,0,0,662,0,21611.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2019,694,0,694,0,0,694,0,21904.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2020,465,0,465,0,0,465,0,10326.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2021,578,0,578,0,0,578,0,13368.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2022,791,0,791,0,0,791,0,16857.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2023,768,0,768,0,0,768,0,20168.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2024,718,0,718,0,0,718,0,21479.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,JP,2025,748,0,748,0,0,748,0,22140.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,1990,52,0,52,0,0,52,0,734.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,1991,58,0,58,0,0,58,0,732.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,1992,54,0,54,0,0,54,0,732.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,1993,52,0,52,0,0,52,0,730.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,1994,62,0,62,0,0,62,0,731.0,8.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,1995,54,0,54,0,0,54,0,729.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,1996,42,0,42,0,0,42,0,732.0,19.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,1997,30,0,30,0,0,30,0,729.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,1998,24,0,24,0,0,24,0,730.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,1999,24,0,24,0,0,24,0,728.0,30.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2000,24,0,24,0,0,24,0,730.0,30.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2001,183,0,183,0,0,183,0,4545.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2002,319,0,319,0,0,319,0,7159.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2003,304,0,304,0,0,304,0,6889.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2004,315,0,315,0,0,315,0,7121.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2005,343,0,343,0,0,343,0,7893.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2006,353,0,353,0,0,353,0,8485.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2007,333,0,333,0,0,333,0,8972.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2008,317,0,317,0,0,317,0,8927.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2009,341,0,341,0,0,341,0,9355.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2010,418,0,418,0,0,418,0,9609.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2011,499,0,499,0,0,499,0,10996.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2012,618,0,618,0,0,618,0,11316.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2013,565,0,565,0,0,565,0,11817.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2014,544,0,544,0,0,544,0,12289.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2015,517,0,517,0,0,517,0,12081.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2016,520,0,520,0,0,520,0,14016.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2017,496,0,496,0,0,496,0,14610.0,29.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2018,441,0,441,0,0,441,0,14181.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2019,408,0,408,0,0,408,0,12601.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2020,289,0,289,0,0,289,0,5828.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2021,265,0,265,0,0,265,0,5278.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2022,364,0,364,0,0,364,0,7487.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2023,408,0,408,0,0,408,0,11748.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2024,386,0,386,0,0,386,0,12255.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,KR,2025,446,0,446,0,0,446,0,11661.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MO,2020,2,0,2,0,0,2,0,12.0,6.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MO,2021,16,0,16,0,0,16,0,116.0,6.0,116.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MO,2022,50,0,50,0,0,50,0,1082.0,22.0,1082.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MO,2023,86,0,86,0,0,86,0,1960.0,22.0,1960.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MO,2024,90,0,90,0,0,90,0,2280.0,27.0,2280.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MO,2025,106,0,106,0,0,106,0,2408.0,26.0,2408.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MX,2011,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MX,2013,1,0,1,0,0,1,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MX,2017,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MX,2018,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MX,2019,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MX,2023,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MX,2025,2,0,2,0,0,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,1990,57,0,57,0,0,57,0,353.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,1991,80,0,80,0,0,80,0,623.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,1992,54,0,54,0,0,54,0,645.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,1993,60,0,60,0,0,60,0,679.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,1994,52,0,52,0,0,52,0,629.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,1995,48,0,48,0,0,48,0,625.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,1996,48,0,48,0,0,48,0,622.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,1997,49,0,49,0,0,49,0,632.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,1998,48,0,48,0,0,48,0,623.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,1999,48,0,48,0,0,48,0,713.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2000,48,0,48,0,0,48,0,724.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2001,48,0,48,0,0,48,0,719.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2002,32,0,32,0,0,32,0,700.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2003,24,0,24,0,0,24,0,592.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2004,24,0,24,0,0,24,0,522.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2005,25,0,25,0,0,25,0,522.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2006,24,0,24,0,0,24,0,540.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2007,24,0,24,0,0,24,0,728.0,30.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2008,24,0,24,0,0,24,0,604.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2009,25,0,25,0,0,25,0,321.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2010,24,0,24,0,0,24,0,312.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2011,24,0,24,0,0,24,0,314.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2012,26,0,26,0,0,26,0,394.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2013,24,0,24,0,0,24,0,416.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,MY,2014,8,0,8,0,0,8,0,140.0,17.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,NL,1990,50,0,50,0,0,50,0,294.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,NL,1991,12,0,12,0,0,12,0,95.0,8.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,PH,1997,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,PH,2004,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,PH,2008,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,PH,2014,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,PH,2016,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,PH,2017,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,PH,2018,3,0,3,0,0,3,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,PH,2020,2,0,2,0,0,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,PH,2022,8,0,8,0,0,8,0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,PH,2023,6,0,6,0,0,6,0,26.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,PH,2025,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SE,1990,24,0,24,0,0,24,0,431.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SE,1991,8,0,8,0,0,8,0,70.0,8.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,1990,74,0,74,0,0,74,0,1771.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,1991,80,0,80,0,0,80,0,1782.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,1992,86,0,86,0,0,86,0,1935.0,29.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,1993,76,0,76,0,0,76,0,2061.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,1994,73,0,73,0,0,73,0,2169.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,1995,72,0,72,0,0,72,0,2190.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,1996,71,0,71,0,0,71,0,2165.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,1997,73,0,73,0,0,73,0,2194.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,1998,73,0,73,0,0,73,0,2190.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,1999,72,0,72,0,0,72,0,2183.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2000,72,0,72,0,0,72,0,2197.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2001,91,0,91,0,0,91,0,2654.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2002,106,0,106,0,0,106,0,2971.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2003,102,0,102,0,0,102,0,2714.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2004,96,0,96,0,0,96,0,2928.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2005,96,0,96,0,0,96,0,2920.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2006,96,0,96,0,0,96,0,2920.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2007,112,0,112,0,0,112,0,2920.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2008,89,0,89,0,0,89,0,2413.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2009,74,0,74,0,0,74,0,2254.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2010,72,0,72,0,0,72,0,2190.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2011,76,0,76,0,0,76,0,2190.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2012,74,0,74,0,0,74,0,2197.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2013,74,0,74,0,0,74,0,2188.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2014,72,0,72,0,0,72,0,2189.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2015,72,0,72,0,0,72,0,2190.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2016,76,0,76,0,0,76,0,2196.0,30.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2017,72,0,72,0,0,72,0,2190.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2018,70,0,70,0,0,70,0,2125.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2019,48,0,48,0,0,48,0,1454.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2020,14,0,14,0,0,14,0,336.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2021,14,0,14,0,0,14,0,214.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2022,24,0,24,0,0,24,0,658.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2023,26,0,26,0,0,26,0,792.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2024,24,0,24,0,0,24,0,728.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,SG,2025,22,0,22,0,0,22,0,658.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TH,1990,32,0,32,0,0,32,0,469.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TH,1991,50,0,50,0,0,50,0,722.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TH,1992,52,0,52,0,0,52,0,671.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TH,1993,20,0,20,0,0,20,0,346.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TH,1999,20,0,20,0,0,20,0,319.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TH,2000,24,0,24,0,0,24,0,418.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TH,2001,24,0,24,0,0,24,0,401.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
