nation,year,share_air_time_valid,dep_total,n_rows,covid_flag,match_sensitive,reason
KR,2021,0.0,5288.0,269,True,False,share_air_time_valid < 0.5
KR,2022,0.0,7789.0,420,False,False,share_air_time_valid < 0.5
KR,2023,0.0,12205.0,441,False,False,share_air_time_valid < 0.5
KR,2024,0.0,12365.0,394,False,False,share_air_time_valid < 0.5
KR,2025,0.0,11996.0,469,False,False,share_air_time_valid < 0.5
KW,1990,0.0,214.0,195,False,False,share_air_time_valid < 0.5
KW,1991,0.0,315.0,188,False,False,share_air_time_valid < 0.5
KW,1992,0.0,310.0,40,False,False,share_air_time_valid < 0.5
KW,1993,0.0,310.0,36,False,False,share_air_time_valid < 0.5
KW,1994,0.0,366.0,44,False,False,share_air_time_valid < 0.5
KW,1995,0.0,410.0,104,False,False,share_air_time_valid < 0.5
KW,1996,0.0,409.0,94,False,False,share_air_time_valid < 0.5
KW,1997,0.0,602.0,96,False,False,share_air_time_valid < 0.5
KW,1998,0.0,620.0,106,False,False,share_air_time_valid < 0.5
KW,1999,0.0,626.0,87,False,False,share_air_time_valid < 0.5
KW,2000,0.0,630.0,83,False,False,share_air_time_valid < 0.5
KW,2001,0.0,589.0,79,False,False,share_air_time_valid < 0.5
KW,2002,0.0,628.0,76,False,False,share_air_time_valid < 0.5
KW,2003,0.0,590.0,74,False,False,share_air_time_valid < 0.5
KW,2004,0.0,724.0,77,False,False,share_air_time_valid < 0.5
KW,2005,0.0,695.0,73,False,False,share_air_time_valid < 0.5
KW,2006,0.0,617.0,52,False,False,share_air_time_valid < 0.5
KW,2007,0.0,620.0,68,False,False,share_air_time_valid < 0.5
KW,2008,0.0,630.0,66,False,False,share_air_time_valid < 0.5
KW,2009,0.0,624.0,58,False,False,share_air_time_valid < 0.5
KW,2010,0.0,618.0,50,False,False,share_air_time_valid < 0.5
KW,2011,0.0,622.0,48,False,False,share_air_time_valid < 0.5
KW,2012,0.0,620.0,48,False,False,share_air_time_valid < 0.5
KW,2013,0.0,625.0,48,False,False,share_air_time_valid < 0.5
KW,2014,0.0,626.0,48,False,False,share_air_time_valid < 0.5
KW,2015,0.0,626.0,47,False,False,share_air_time_valid < 0.5
KW,2016,0.0,624.0,43,False,False,share_air_time_valid < 0.5
KW,2017,0.0,726.0,24,False,False,share_air_time_valid < 0.5
KW,2018,0.0,727.0,24,False,False,share_air_time_valid < 0.5
KW,2019,0.0,730.0,24,False,False,share_air_time_valid < 0.5
KW,2020,0.0,243.0,12,True,False,share_air_time_valid < 0.5
KW,2021,0.0,36.0,4,True,False,share_air_time_valid < 0.5
KW,2022,0.0,413.0,24,False,False,share_air_time_valid < 0.5
KW,2023,0.0,732.0,24,False,False,share_air_time_valid < 0.5
KW,2024,0.0,731.0,24,False,False,share_air_time_valid < 0.5
KW,2025,0.0,673.0,22,False,False,share_air_time_valid < 0.5
KY,1990,0.0,501.0,20,False,False,share_air_time_valid < 0.5
KY,1991,0.0,3952.0,165,False,False,share_air_time_valid < 0.5
KY,1992,0.0,3579.0,132,False,False,share_air_time_valid < 0.5
KY,1993,0.0,2855.0,104,False,False,share_air_time_valid < 0.5
KY,1994,0.0,3249.0,76,False,False,share_air_time_valid < 0.5
KY,1995,0.0,2971.0,72,False,False,share_air_time_valid < 0.5
KY,1996,0.0,3211.0,91,False,False,share_air_time_valid < 0.5
KY,1997,0.0,3160.0,97,False,False,share_air_time_valid < 0.5
KY,1998,0.0,3206.0,96,False,False,share_air_time_valid < 0.5
KY,1999,0.0,3225.0,96,False,False,share_air_time_valid < 0.5
KY,2000,0.0,3167.0,81,False,False,share_air_time_valid < 0.5
KY,2001,0.0,2849.0,72,False,False,share_air_time_valid < 0.5
KY,2002,0.0,2547.0,73,False,False,share_air_time_valid < 0.5
KY,2003,0.0,2843.0,97,False,False,share_air_time_valid < 0.5
KY,2004,0.0,2855.0,123,False,False,share_air_time_valid < 0.5
KY,2005,0.0,3071.0,149,False,False,share_air_time_valid < 0.5
KY,2006,0.0,3303.0,154,False,False,share_air_time_valid < 0.5
KY,2007,0.0,3144.0,108,False,False,share_air_time_valid < 0.5
KY,2008,0.0,3005.0,84,False,False,share_air_time_valid < 0.5
KY,2009,0.0,2775.0,89,False,False,share_air_time_valid < 0.5
KY,2010,0.0,2572.0,103,False,False,share_air_time_valid < 0.5
KY,2011,0.0,2786.0,116,False,False,share_air_time_valid < 0.5
KY,2012,0.0,2485.0,122,False,False,share_air_time_valid < 0.5
KY,2013,0.0,2772.0,126,False,False,share_air_time_valid < 0.5
KY,2014,0.0,2632.0,113,False,False,share_air_time_valid < 0.5
KY,2015,0.0,2743.0,112,False,False,share_air_time_valid < 0.5
KY,2016,0.0,2841.0,120,False,False,share_air_time_valid < 0.5
KY,2017,0.0,2807.0,108,False,False,share_air_time_valid < 0.5
KY,2018,0.0,2667.0,102,False,False,share_air_time_valid < 0.5
KY,2019,0.0,2543.0,114,False,False,share_air_time_valid < 0.5
KY,2020,0.0,563.0,46,True,False,share_air_time_valid < 0.5
KY,2021,0.0,427.0,44,True,False,share_air_time_valid < 0.5
KY,2022,0.0,1984.0,102,False,False,share_air_time_valid < 0.5
KY,2023,0.0,2123.0,128,False,False,share_air_time_valid < 0.5
KY,2024,0.0,2100.0,126,False,False,share_air_time_valid < 0.5
KY,2025,0.0,2037.0,126,False,False,share_air_time_valid < 0.5
LU,1999,0.0,246.0,17,False,False,share_air_time_valid < 0.5
LV,1992,0.0,350.0,12,False,False,share_air_time_valid < 0.5
LV,1993,0.0,734.0,24,False,False,share_air_time_valid < 0.5
LV,1994,0.0,736.0,24,False,False,share_air_time_valid < 0.5
LV,1995,0.0,716.0,24,False,False,share_air_time_valid < 0.5
LV,1996,0.0,754.0,24,False,False,share_air_time_valid < 0.5
LV,1997,0.0,765.0,25,False,False,share_air_time_valid < 0.5
LV,1998,0.0,799.0,24,False,False,share_air_time_valid < 0.5
LV,1999,0.0,496.0,25,False,False,share_air_time_valid < 0.5
MA,1990,0.0,423.0,92,False,False,share_air_time_valid < 0.5
MA,1991,0.0,318.0,76,False,False,share_air_time_valid < 0.5
MA,1992,0.0,422.0,84,False,False,share_air_time_valid < 0.5
MA,1993,0.0,477.0,87,False,False,share_air_time_valid < 0.5
MA,1994,0.0,620.0,80,False,False,share_air_time_valid < 0.5
MA,1995,0.0,676.0,52,False,False,share_air_time_valid < 0.5
MA,1996,0.0,732.0,48,False,False,share_air_time_valid < 0.5
MA,1997,0.0,756.0,48,False,False,share_air_time_valid < 0.5
MA,1998,0.0,790.0,48,False,False,share_air_time_valid < 0.5
MA,1999,0.0,904.0,76,False,False,share_air_time_valid < 0.5
MA,2000,0.0,864.0,91,False,False,share_air_time_valid < 0.5
MA,2001,0.0,518.0,76,False,False,share_air_time_valid < 0.5
MA,2002,0.0,535.0,57,False,False,share_air_time_valid < 0.5
MA,2003,0.0,430.0,24,False,False,share_air_time_valid < 0.5
MA,2004,0.0,506.0,24,False,False,share_air_time_valid < 0.5
MA,2005,0.0,538.0,24,False,False,share_air_time_valid < 0.5
MA,2006,0.0,664.0,24,False,False,share_air_time_valid < 0.5
MA,2007,0.0,717.0,24,False,False,share_air_time_valid < 0.5
MA,2008,0.0,705.0,24,False,False,share_air_time_valid < 0.5
MA,2009,0.0,660.0,24,False,False,share_air_time_valid < 0.5
MA,2010,0.0,652.0,22,False,False,share_air_time_valid < 0.5
MA,2011,0.0,762.0,24,False,False,share_air_time_valid < 0.5
MA,2012,0.0,678.0,23,False,False,share_air_time_valid < 0.5
MA,2013,0.0,710.0,24,False,False,share_air_time_valid < 0.5
MA,2014,0.0,752.0,24,False,False,share_air_time_valid < 0.5
MA,2015,0.0,696.0,24,False,False,share_air_time_valid < 0.5
MA,2016,0.0,802.0,26,False,False,share_air_time_valid < 0.5
MA,2017,0.0,1280.0,48,False,False,share_air_time_valid < 0.5
MA,2018,0.0,1284.0,48,False,False,share_air_time_valid < 0.5
MA,2019,0.0,1657.0,78,False,False,share_air_time_valid < 0.5
MA,2020,0.0,500.0,38,True,False,share_air_time_valid < 0.5
MA,2021,0.0,972.0,43,True,False,share_air_time_valid < 0.5
MA,2022,0.0,1256.0,58,False,False,share_air_time_valid < 0.5
MA,2023,0.0,2356.0,72,False,False,share_air_time_valid < 0.5
MA,2024,0.0,2216.0,72,False,False,share_air_time_valid < 0.5
MA,2025,0.0,1756.0,72,False,False,share_air_time_valid < 0.5
MH,1990,0.0,263.0,30,False,False,share_air_time_valid < 0.5
MH,1991,0.0,277.0,24,False,False,share_air_time_valid < 0.5
MH,1992,0.0,204.0,24,False,False,share_air_time_valid < 0.5
MH,1993,0.0,205.0,24,False,False,share_air_time_valid < 0.5
MH,1994,0.0,178.0,21,False,False,share_air_time_valid < 0.5
MH,1995,0.0,262.0,24,False,False,share_air_time_valid < 0.5
MH,1996,0.0,46.0,4,False,False,share_air_time_valid < 0.5
MO,2020,0.0,12.0,2,True,False,share_air_time_valid < 0.5
MO,2021,0.0,116.0,16,True,False,share_air_time_valid < 0.5
MO,2022,0.0,1082.0,50,False,False,share_air_time_valid < 0.5
MO,2023,0.0,1960.0,86,False,False,share_air_time_valid < 0.5
MO,2024,0.0,2280.0,90,False,False,share_air_time_valid < 0.5
MO,2025,0.0,2408.0,106,False,False,share_air_time_valid < 0.5
MT,2000,0.0,24.0,4,False,False,share_air_time_valid < 0.5
MV,1990,0.0,170.0,42,False,False,share_air_time_valid < 0.5
MV,1991,0.0,18.0,4,False,False,share_air_time_valid < 0.5
MX,1990,0.0,43378.0,1615,False,False,share_air_time_valid < 0.5
MX,1991,0.0,45329.0,1622,False,False,share_air_time_valid < 0.5
MX,1992,0.0,44284.0,2434,False,False,share_air_time_valid < 0.5
MX,1993,0.0,40670.0,1898,False,False,share_air_time_valid < 0.5
MX,1994,0.0,40419.0,1594,False,False,share_air_time_valid < 0.5
MX,1995,0.0,41338.0,1409,False,False,share_air_time_valid < 0.5
MX,1996,0.0,43905.0,1723,False,False,share_air_time_valid < 0.5
MX,1997,0.0,48523.0,2028,False,False,share_air_time_valid < 0.5
MX,1998,0.0,51272.0,2183,False,False,share_air_time_valid < 0.5
MX,1999,0.0,53559.0,2172,False,False,share_air_time_valid < 0.5
MX,2000,0.0,58132.0,2381,False,False,share_air_time_valid < 0.5
MX,2001,0.0,54765.0,2366,False,False,share_air_time_valid < 0.5
MX,2002,0.0,52870.0,2570,False,False,share_air_time_valid < 0.5
MX,2003,0.0,52673.0,2613,False,False,share_air_time_valid < 0.5
MX,2004,0.0,62034.0,2974,False,False,share_air_time_valid < 0.5
MX,2005,0.0,65499.0,3228,False,False,share_air_time_valid < 0.5
MX,2006,0.0,61965.0,3467,False,False,share_air_time_valid < 0.5
MX,2007,0.0,61776.0,3518,False,False,share_air_time_valid < 0.5
MX,2008,0.0,61135.0,3206,False,False,share_air_time_valid < 0.5
MX,2009,0.0,54660.0,3179,False,False,share_air_time_valid < 0.5
MX,2010,0.0,46681.0,2439,False,False,share_air_time_valid < 0.5
MX,2011,0.0,34343.0,1317,False,False,share_air_time_valid < 0.5
MX,2012,0.0,40783.0,1722,False,False,share_air_time_valid < 0.5
MX,2013,0.0,48009.0,2226,False,False,share_air_time_valid < 0.5
MX,2014,0.0,46580.0,2213,False,False,share_air_time_valid < 0.5
MX,2015,0.0,59575.0,2637,False,False,share_air_time_valid < 0.5
MX,2016,0.0,67444.0,2901,False,False,share_air_time_valid < 0.5
MX,2017,0.0,72430.0,3558,False,False,share_air_time_valid < 0.5
MX,2018,0.0,77007.0,4840,False,False,share_air_time_valid < 0.5
MX,2019,0.0,73794.0,4760,False,False,share_air_time_valid < 0.5
MX,2020,0.0,29025.0,2544,True,False,share_air_time_valid < 0.5
MX,2021,0.0,47600.0,3223,True,False,share_air_time_valid < 0.5
MX,2022,0.0,57223.0,3670,False,False,share_air_time_valid < 0.5
MX,2023,0.0,59575.0,3990,False,False,share_air_time_valid < 0.5
MX,2024,0.0,71119.0,5153,False,False,share_air_time_valid < 0.5
MX,2025,0.0,80890.0,6027,False,False,share_air_time_valid < 0.5
MY,1990,0.0,561.0,85,False,False,share_air_time_valid < 0.5
MY,1991,0.0,647.0,83,False,False,share_air_time_valid < 0.5
MY,1992,0.0,682.0,60,False,False,share_air_time_valid < 0.5
MY,1993,0.0,899.0,87,False,False,share_air_time_valid < 0.5
MY,1994,0.0,837.0,76,False,False,share_air_time_valid < 0.5
MY,1995,0.0,860.0,73,False,False,share_air_time_valid < 0.5
MY,1996,0.0,828.0,72,False,False,share_air_time_valid < 0.5
MY,1997,0.0,636.0,52,False,False,share_air_time_valid < 0.5
MY,1998,0.0,862.0,69,False,False,share_air_time_valid < 0.5
MY,1999,0.0,1022.0,72,False,False,share_air_time_valid < 0.5
MY,2000,0.0,1032.0,73,False,False,share_air_time_valid < 0.5
MY,2001,0.0,937.0,66,False,False,share_air_time_valid < 0.5
MY,2002,0.0,886.0,48,False,False,share_air_time_valid < 0.5
MY,2003,0.0,904.0,48,False,False,share_air_time_valid < 0.5
MY,2004,0.0,836.0,48,False,False,share_air_time_valid < 0.5
MY,2005,0.0,836.0,51,False,False,share_air_time_valid < 0.5
MY,2006,0.0,852.0,48,False,False,share_air_time_valid < 0.5
MY,2007,0.0,1042.0,48,False,False,share_air_time_valid < 0.5
MY,2008,0.0,888.0,48,False,False,share_air_time_valid < 0.5
MY,2009,0.0,519.0,45,False,False,share_air_time_valid < 0.5
MY,2010,0.0,312.0,24,False,False,share_air_time_valid < 0.5
MY,2011,0.0,314.0,24,False,False,share_air_time_valid < 0.5
MY,2012,0.0,394.0,26,False,False,share_air_time_valid < 0.5
MY,2013,0.0,416.0,24,False,False,share_air_time_valid < 0.5
MY,2014,0.0,140.0,8,False,False,share_air_time_valid < 0.5
NG,1990,0.0,98.0,26,False,False,share_air_time_valid < 0.5
NG,1991,0.0,26.0,10,False,False,share_air_time_valid < 0.5
NG,2013,0.0,368.0,27,False,False,share_air_time_valid < 0.5
NG,2014,0.0,371.0,33,False,False,share_air_time_valid < 0.5
NG,2015,0.0,476.0,71,False,False,share_air_time_valid < 0.5
NG,2016,0.0,486.0,73,False,False,share_air_time_valid < 0.5
NG,2017,0.0,516.0,73,False,False,share_air_time_valid < 0.5
NG,2018,0.0,500.0,78,False,False,share_air_time_valid < 0.5
NL,1990,0.0,6196.0,544,False,False,share_air_time_valid < 0.5
NL,1991,0.0,5936.0,449,False,False,share_air_time_valid < 0.5
NL,1992,0.0,6327.0,416,False,False,share_air_time_valid < 0.5
NL,1993,0.0,6401.0,404,False,False,share_air_time_valid < 0.5
NL,1994,0.0,5779.0,355,False,False,share_air_time_valid < 0.5
NL,1995,0.0,6149.0,360,False,False,share_air_time_valid < 0.5
NL,1996,0.0,6298.0,409,False,False,share_air_time_valid < 0.5
NL,1997,0.0,7448.0,411,False,False,share_air_time_valid < 0.5
NL,1998,0.0,9071.0,688,False,False,share_air_time_valid < 0.5
NL,1999,0.0,9085.0,664,False,False,share_air_time_valid < 0.5
NL,2000,0.0,8970.0,672,False,False,share_air_time_valid < 0.5
NL,2001,0.0,7773.0,567,False,False,share_air_time_valid < 0.5
NL,2002,0.0,6605.0,457,False,False,share_air_time_valid < 0.5
NL,2003,0.0,6983.0,441,False,False,share_air_time_valid < 0.5
NL,2004,0.0,7932.0,448,False,False,share_air_time_valid < 0.5
NL,2005,0.0,7729.0,378,False,False,share_air_time_valid < 0.5
NL,2006,0.0,7390.0,400,False,False,share_air_time_valid < 0.5
NL,2007,0.0,7366.0,395,False,False,share_air_time_valid < 0.5
NL,2008,0.0,8000.0,413,False,False,share_air_time_valid < 0.5
NL,2009,0.0,7388.0,397,False,False,share_air_time_valid < 0.5
NL,2010,0.0,6846.0,475,False,False,share_air_time_valid < 0.5
NL,2011,0.0,6634.0,414,False,False,share_air_time_valid < 0.5
NL,2012,0.0,6814.0,448,False,False,share_air_time_valid < 0.5
NL,2013,0.0,6768.0,495,False,False,share_air_time_valid < 0.5
NL,2014,0.0,6894.0,473,False,False,share_air_time_valid < 0.5
NL,2015,0.0,6904.0,462,False,False,share_air_time_valid < 0.5
NL,2016,0.0,6999.0,485,False,False,share_air_time_valid < 0.5
NL,2017,0.0,7482.0,558,False,False,share_air_time_valid < 0.5
NL,2018,0.0,8012.0,662,False,False,share_air_time_valid < 0.5
NL,2019,0.0,8389.0,742,False,False,share_air_time_valid < 0.5
NL,2020,0.0,4969.0,447,True,False,share_air_time_valid < 0.5
NL,2021,0.0,5783.0,576,True,False,share_air_time_valid < 0.5
NL,2022,0.0,8067.0,735,False,False,share_air_time_valid < 0.5
NL,2023,0.0,7982.0,749,False,False,share_air_time_valid < 0.5
NL,2024,0.0,8056.0,807,False,False,share_air_time_valid < 0.5
NL,2025,0.0,8564.0,935,False,False,share_air_time_valid < 0.5
NO,2013,0.0,425.0,57,False,False,share_air_time_valid < 0.5
NO,2014,0.0,3030.0,379,False,False,share_air_time_valid < 0.5
NO,2015,0.0,4224.0,491,False,False,share_air_time_valid < 0.5
NO,2016,0.0,6702.0,856,False,False,share_air_time_valid < 0.5
NO,2017,0.0,10005.0,1158,False,False,share_air_time_valid < 0.5
NO,2018,0.0,10593.0,1268,False,False,share_air_time_valid < 0.5
NO,2019,0.0,10545.0,1030,False,False,share_air_time_valid < 0.5
NO,2020,0.0,1112.0,101,True,False,share_air_time_valid < 0.5
NO,2021,0.0,3.0,2,True,False,share_air_time_valid < 0.5
NR,1990,0.0,205.0,47,False,False,share_air_time_valid < 0.5
NR,1991,0.0,211.0,47,False,False,share_air_time_valid < 0.5
NR,1992,0.0,258.0,58,False,False,share_air_time_valid < 0.5
NR,1993,0.0,359.0,80,False,False,share_air_time_valid < 0.5
NR,1994,0.0,279.0,66,False,False,share_air_time_valid < 0.5
NR,1995,0.0,276.0,48,False,False,share_air_time_valid < 0.5
NR,1996,0.0,496.0,48,False,False,share_air_time_valid < 0.5
NR,1997,0.0,406.0,48,False,False,share_air_time_valid < 0.5
NR,1998,0.0,382.0,48,False,False,share_air_time_valid < 0.5
NR,1999,0.0,409.0,48,False,False,share_air_time_valid < 0.5
NR,2000,0.0,391.0,48,False,False,share_air_time_valid < 0.5
NR,2001,0.0,58.0,8,False,False,share_air_time_valid < 0.5
NZ,1990,0.0,2035.0,195,False,False,share_air_time_valid < 0.5
NZ,1991,0.0,2384.0,251,False,False,share_air_time_valid < 0.5
NZ,1992,0.0,2448.0,306,False,False,share_air_time_valid < 0.5
NZ,1993,0.0,2591.0,305,False,False,share_air_time_valid < 0.5
NZ,1994,0.0,3034.0,313,False,False,share_air_time_valid < 0.5
NZ,1995,0.0,3426.0,354,False,False,share_air_time_valid < 0.5
NZ,1996,0.0,3694.0,359,False,False,share_air_time_valid < 0.5
NZ,1997,0.0,3611.0,321,False,False,share_air_time_valid < 0.5
NZ,1998,0.0,3721.0,335,False,False,share_air_time_valid < 0.5
NZ,1999,0.0,3935.0,300,False,False,share_air_time_valid < 0.5
NZ,2000,0.0,4086.0,287,False,False,share_air_time_valid < 0.5
NZ,2001,0.0,3969.0,259,False,False,share_air_time_valid < 0.5
NZ,2002,0.0,3355.0,205,False,False,share_air_time_valid < 0.5
NZ,2003,0.0,3648.0,158,False,False,share_air_time_valid < 0.5
NZ,2004,0.0,3669.0,162,False,False,share_air_time_valid < 0.5
NZ,2005,0.0,3723.0,190,False,False,share_air_time_valid < 0.5
NZ,2006,0.0,3952.0,174,False,False,share_air_time_valid < 0.5
NZ,2007,0.0,3709.0,178,False,False,share_air_time_valid < 0.5
NZ,2008,0.0,3505.0,158,False,False,share_air_time_valid < 0.5
NZ,2009,0.0,3105.0,154,False,False,share_air_time_valid < 0.5
NZ,2010,0.0,2826.0,168,False,False,share_air_time_valid < 0.5
NZ,2011,0.0,3027.0,177,False,False,share_air_time_valid < 0.5
NZ,2012,0.0,3054.0,163,False,False,share_air_time_valid < 0.5
NZ,2013,0.0,3315.0,178,False,False,share_air_time_valid < 0.5
NZ,2014,0.0,3504.0,178,False,False,share_air_time_valid < 0.5
NZ,2015,0.0,3791.0,171,False,False,share_air_time_valid < 0.5
NZ,2016,0.0,3946.0,190,False,False,share_air_time_valid < 0.5
NZ,2017,0.0,3878.0,200,False,False,share_air_time_valid < 0.5
NZ,2018,0.0,4233.0,207,False,False,share_air_time_valid < 0.5
NZ,2019,0.0,4086.0,240,False,False,share_air_time_valid < 0.5
NZ,2020,0.0,1317.0,93,True,False,share_air_time_valid < 0.5
NZ,2021,0.0,236.0,24,True,False,share_air_time_valid < 0.5
NZ,2022,0.0,1478.0,91,False,False,share_air_time_valid < 0.5
NZ,2023,0.0,3012.0,165,False,False,share_air_time_valid < 0.5
NZ,2024,0.0,2836.0,132,False,False,share_air_time_valid < 0.5
NZ,2025,0.0,2891.0,144,False,False,share_air_time_valid < 0.5
PA,1990,0.0,655.0,25,False,False,share_air_time_valid < 0.5
PA,1991,0.0,768.0,26,False,False,share_air_time_valid < 0.5
PA,1992,0.0,1138.0,43,False,False,share_air_time_valid < 0.5
PA,1993,0.0,1539.0,53,False,False,share_air_time_valid < 0.5
PA,1994,0.0,1627.0,54,False,False,share_air_time_valid < 0.5
PA,1995,0.0,2162.0,48,False,False,share_air_time_valid < 0.5
PA,1996,0.0,2258.0,48,False,False,share_air_time_valid < 0.5
PA,1997,0.0,2742.0,56,False,False,share_air_time_valid < 0.5
PA,1998,0.0,3276.0,72,False,False,share_air_time_valid < 0.5
PA,1999,0.0,2781.0,63,False,False,share_air_time_valid < 0.5
PA,2000,0.0,4010.0,108,False,False,share_air_time_valid < 0.5
PA,2001,0.0,3740.0,98,False,False,share_air_time_valid < 0.5
PA,2002,0.0,3554.0,96,False,False,share_air_time_valid < 0.5
PA,2003,0.0,3759.0,120,False,False,share_air_time_valid < 0.5
PA,2004,0.0,4043.0,158,False,False,share_air_time_valid < 0.5
PA,2005,0.0,4367.0,170,False,False,share_air_time_valid < 0.5
PA,2006,0.0,4898.0,234,False,False,share_air_time_valid < 0.5
PA,2007,0.0,5807.0,201,False,False,share_air_time_valid < 0.5
PA,2008,0.0,6882.0,240,False,False,share_air_time_valid < 0.5
PA,2009,0.0,7057.0,248,False,False,share_air_time_valid < 0.5
PA,2010,0.0,7564.0,258,False,False,share_air_time_valid < 0.5
PA,2011,0.0,8990.0,278,False,False,share_air_time_valid < 0.5
PA,2012,0.0,11910.0,306,False,False,share_air_time_valid < 0.5
PA,2013,0.0,15167.0,368,False,False,share_air_time_valid < 0.5
PA,2014,0.0,17703.0,465,False,False,share_air_time_valid < 0.5
PA,2015,0.0,18416.0,515,False,False,share_air_time_valid < 0.5
PA,2016,0.0,18172.0,490,False,False,share_air_time_valid < 0.5
PA,2017,0.0,19434.0,492,False,False,share_air_time_valid < 0.5
PA,2018,0.0,22378.0,538,False,False,share_air_time_valid < 0.5
PA,2019,0.0,26854.0,553,False,False,share_air_time_valid < 0.5
PA,2020,0.0,4657.0,140,True,False,share_air_time_valid < 0.5
PA,2021,0.0,14078.0,310,True,False,share_air_time_valid < 0.5
PA,2022,0.0,17674.0,422,False,False,share_air_time_valid < 0.5
PA,2023,0.0,20609.0,548,False,False,share_air_time_valid < 0.5
PA,2024,0.0,24014.0,882,False,False,share_air_time_valid < 0.5
PA,2025,0.0,25669.0,1096,False,False,share_air_time_valid < 0.5
PE,1999,0.0,86.0,4,False,False,share_air_time_valid < 0.5
PE,2000,0.0,638.0,24,False,False,share_air_time_valid < 0.5
PE,2001,0.0,811.0,41,False,False,share_air_time_valid < 0.5
PE,2002,0.0,806.0,63,False,False,share_air_time_valid < 0.5
PE,2003,0.0,859.0,74,False,False,share_air_time_valid < 0.5
PE,2004,0.0,1064.0,73,False,False,share_air_time_valid < 0.5
PE,2005,0.0,1383.0,75,False,False,share_air_time_valid < 0.5
PE,2006,0.0,1234.0,83,False,False,share_air_time_valid < 0.5
PE,2007,0.0,1514.0,72,False,False,share_air_time_valid < 0.5
PE,2008,0.0,1519.0,68,False,False,share_air_time_valid < 0.5
PE,2009,0.0,1469.0,68,False,False,share_air_time_valid < 0.5
PE,2010,0.0,1910.0,85,False,False,share_air_time_valid < 0.5
PE,2011,0.0,2740.0,109,False,False,share_air_time_valid < 0.5
PE,2012,0.0,2986.0,106,False,False,share_air_time_valid < 0.5
PE,2013,0.0,3789.0,132,False,False,share_air_time_valid < 0.5
PE,2014,0.0,3397.0,116,False,False,share_air_time_valid < 0.5
PE,2015,0.0,3735.0,115,False,False,share_air_time_valid < 0.5
PE,2016,0.0,4019.0,139,False,False,share_air_time_valid < 0.5
PE,2017,0.0,3979.0,144,False,False,share_air_time_valid < 0.5
PE,2018,0.0,4556.0,183,False,False,share_air_time_valid < 0.5
PE,2019,0.0,5388.0,225,False,False,share_air_time_valid < 0.5
PE,2020,0.0,1532.0,89,True,False,share_air_time_valid < 0.5
PE,2021,0.0,3394.0,217,True,False,share_air_time_valid < 0.5
PE,2022,0.0,3968.0,278,False,False,share_air_time_valid < 0.5
PE,2023,0.0,4786.0,260,False,False,share_air_time_valid < 0.5
PE,2024,0.0,5261.0,261,False,False,share_air_time_valid < 0.5
PE,2025,0.0,5807.0,252,False,False,share_air_time_valid < 0.5
PH,1990,0.0,978.0,25,False,False,share_air_time_valid < 0.5
PH,1991,0.0,1262.0,50,False,False,share_air_time_valid < 0.5
PH,1992,0.0,1475.0,55,False,False,share_air_time_valid < 0.5
PH,1993,0.0,1478.0,46,False,False,share_air_time_valid < 0.5
PH,1994,0.0,1436.0,52,False,False,share_air_time_valid < 0.5
PH,1995,0.0,1416.0,64,False,False,share_air_time_valid < 0.5
PH,1996,0.0,1666.0,86,False,False,share_air_time_valid < 0.5
PH,1997,0.0,2144.0,136,False,False,share_air_time_valid < 0.5
PH,1998,0.0,1107.0,120,False,False,share_air_time_valid < 0.5
PH,1999,0.0,1440.0,91,False,False,share_air_time_valid < 0.5
PH,2000,0.0,2006.0,129,False,False,share_air_time_valid < 0.5
PH,2001,0.0,2238.0,159,False,False,share_air_time_valid < 0.5
PH,2002,0.0,2194.0,190,False,False,share_air_time_valid < 0.5
PH,2003,0.0,2131.0,166,False,False,share_air_time_valid < 0.5
PH,2004,0.0,2727.0,179,False,False,share_air_time_valid < 0.5
PH,2005,0.0,2894.0,175,False,False,share_air_time_valid < 0.5
PH,2006,0.0,2941.0,196,False,False,share_air_time_valid < 0.5
PH,2007,0.0,3097.0,193,False,False,share_air_time_valid < 0.5
PH,2008,0.0,3087.0,193,False,False,share_air_time_valid < 0.5
PH,2009,0.0,2834.0,201,False,False,share_air_time_valid < 0.5
PH,2010,0.0,2823.0,202,False,False,share_air_time_valid < 0.5
PH,2011,0.0,2804.0,181,False,False,share_air_time_valid < 0.5
PH,2012,0.0,2836.0,191,False,False,share_air_time_valid < 0.5
PH,2013,0.0,2569.0,178,False,False,share_air_time_valid < 0.5
PH,2014,0.0,2771.0,195,False,False,share_air_time_valid < 0.5
PH,2015,0.0,3264.0,212,False,False,share_air_time_valid < 0.5
PH,2016,0.0,4302.0,260,False,False,share_air_time_valid < 0.5
PH,2017,0.0,4329.0,231,False,False,share_air_time_valid < 0.5
PH,2018,0.0,4200.0,205,False,False,share_air_time_valid < 0.5
PH,2019,0.0,4381.0,180,False,False,share_air_time_valid < 0.5
PH,2020,0.0,2444.0,173,True,False,share_air_time_valid < 0.5
PH,2021,0.0,1672.0,201,True,False,share_air_time_valid < 0.5
PH,2022,0.0,3328.0,210,False,False,share_air_time_valid < 0.5
PH,2023,0.0,3683.0,176,False,False,share_air_time_valid < 0.5
PH,2024,0.0,3716.0,189,False,False,share_air_time_valid < 0.5
PH,2025,0.0,3690.0,173,False,False,share_air_time_valid < 0.5
PK,1990,0.0,814.0,131,False,False,share_air_time_valid < 0.5
